opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00003859,,ACC006629,Opportunity 3859,Interessent,9168.92,39.1,2021-08-18,2021-04-21,Partner,Bestandskunde - Zusatzprodukt,8834
OPP00003860,3860,ACC014171,Opportunity 3860,Closed Won,19684.69,100.0,2024-04-16,2024-02-22,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00003861,,ACC012963,Opportunity 3861,Angebot,4330.37,40.5,2025-09-15,2025-06-27,Social Media,Neukunde,15368
OPP00003862,,ACC011890,Opportunity 3862,Angebot,34131.22,61.4,2023-08-28,2023-07-02,Partner,Bestandskunde - Upgrade,2425
OPP00003863,3863,ACC017073,Opportunity 3863,Closed Won,49974.19,100.0,2022-02-16,2021-12-09,Messe,Bestandskunde - Zusatzprodukt,
OPP00003864,,ACC018848,Opportunity 3864,Qualifizierung,19659.5,45.1,2023-05-21,2023-02-22,Empfehlung,Bestandskunde - Upgrade,1443
OPP00003865,3865,ACC003944,Opportunity 3865,Closed Won,16291.89,100.0,2022-08-26,2022-05-27,Partner,Bestandskunde - Zusatzprodukt,7152
OPP00003866,,ACC006408,Opportunity 3866,Closed Lost,8761.02,0.0,2025-06-30,2025-03-28,Social Media,Neukunde,
OPP00003867,,ACC009665,Opportunity 3867,Closed Lost,10380.03,0.0,2023-01-20,2022-11-26,Messe,Bestandskunde - Upgrade,2930
OPP00003868,3868,ACC019739,Opportunity 3868,Closed Won,30833.99,100.0,2024-10-13,2024-06-21,Empfehlung,Bestandskunde - Upgrade,
OPP00003869,,ACC019782,Opportunity 3869,Angebot,44050.86,68.4,2024-11-06,2024-08-06,Telefonakquise,Bestandskunde - Zusatzprodukt,11932
OPP00003870,,ACC009407,Opportunity 3870,Angebot,20977.57,40.3,2024-08-05,2024-06-30,Social Media,Bestandskunde - Upgrade,
OPP00003871,,ACC019130,Opportunity 3871,Verhandlung,1360.27,42.5,2023-04-06,2022-12-04,Social Media,Neukunde,
OPP00003872,,ACC012946,Opportunity 3872,Verhandlung,20164.18,38.9,2022-07-18,2022-05-10,Social Media,Bestandskunde - Upgrade,10311
OPP00003873,3873,ACC018241,Opportunity 3873,Closed Won,34401.93,100.0,2025-03-06,2024-11-28,Messe,Bestandskunde - Upgrade,
OPP00003874,3874,ACC006123,Opportunity 3874,Closed Won,34185.7,100.0,2022-02-27,2022-01-04,Social Media,Neukunde,11670
OPP00003875,,ACC011046,Opportunity 3875,Closed Lost,8632.55,0.0,2023-04-15,2022-11-12,Partner,Bestandskunde - Upgrade,76
OPP00003876,,ACC010231,Opportunity 3876,Qualifizierung,30414.96,31.5,2022-07-20,2022-02-06,Webseite,Bestandskunde - Zusatzprodukt,6368
OPP00003877,,ACC004268,Opportunity 3877,Qualifizierung,19137.59,44.2,2023-10-22,2023-09-20,Empfehlung,Neukunde,
OPP00003878,,ACC019640,Opportunity 3878,Interessent,3243.73,53.7,2022-11-21,2022-08-17,Webseite,Bestandskunde - Upgrade,
OPP00003879,,ACC000708,Opportunity 3879,Angebot,22374.02,14.0,2024-05-14,2024-01-07,Webseite,Bestandskunde - Zusatzprodukt,5485
OPP00003880,3880,ACC006013,Opportunity 3880,Closed Won,12521.35,100.0,2021-04-09,2021-02-19,Social Media,Neukunde,6441
OPP00003881,3881,ACC002118,Opportunity 3881,Closed Won,49246.17,100.0,2022-12-02,2022-10-04,Messe,Bestandskunde - Zusatzprodukt,14646
OPP00003882,,ACC004555,Opportunity 3882,Closed Lost,15944.79,0.0,2022-05-16,2022-04-05,Social Media,Neukunde,7999
OPP00003883,,ACC014020,Opportunity 3883,Angebot,30991.87,24.5,2022-10-04,2022-07-05,Social Media,Neukunde,8710
OPP00003884,3884,ACC012860,Opportunity 3884,Closed Won,23731.59,100.0,2024-06-10,2024-02-01,Social Media,Bestandskunde - Zusatzprodukt,13955
OPP00003885,,ACC003392,Opportunity 3885,Qualifizierung,40114.17,65.8,2025-01-24,2024-11-26,Empfehlung,Neukunde,3083
OPP00003886,,ACC002250,Opportunity 3886,Qualifizierung,40662.73,77.6,2023-09-02,2023-06-04,Webseite,Bestandskunde - Zusatzprodukt,
OPP00003887,,ACC009149,Opportunity 3887,Closed Lost,12059.28,0.0,2023-09-22,2023-07-25,Messe,Bestandskunde - Zusatzprodukt,14729
OPP00003888,,ACC015486,Opportunity 3888,Closed Lost,43035.2,0.0,2022-03-19,2022-02-17,Messe,Neukunde,10906
OPP00003889,,ACC002237,Opportunity 3889,Closed Lost,49267.15,0.0,2023-10-12,2023-08-15,Social Media,Bestandskunde - Upgrade,
OPP00003890,,ACC000375,Opportunity 3890,Closed Lost,25779.37,0.0,2022-12-23,2022-09-01,Partner,Neukunde,14065
OPP00003891,,ACC012847,Opportunity 3891,Angebot,27493.98,30.7,2025-06-30,2025-05-28,Telefonakquise,Bestandskunde - Zusatzprodukt,14350
OPP00003892,,ACC012807,Opportunity 3892,Angebot,10386.73,41.5,2022-03-19,2022-01-27,Webseite,Bestandskunde - Upgrade,4350
OPP00003893,,ACC003963,Opportunity 3893,Qualifizierung,48853.15,48.7,2023-12-21,2023-11-05,Partner,Bestandskunde - Zusatzprodukt,15074
OPP00003894,,ACC016217,Opportunity 3894,Angebot,27174.75,30.4,2022-02-14,2021-09-24,Telefonakquise,Bestandskunde - Upgrade,5151
OPP00003895,,ACC017229,Opportunity 3895,Closed Lost,1329.77,0.0,2024-04-17,2024-02-11,Messe,Bestandskunde - Upgrade,9268
OPP00003896,3896,ACC018188,Opportunity 3896,Closed Won,30268.47,100.0,2021-08-31,2021-07-06,Partner,Bestandskunde - Zusatzprodukt,3217
OPP00003897,,ACC010535,Opportunity 3897,Verhandlung,8234.69,58.5,2021-04-10,2021-02-01,Empfehlung,Bestandskunde - Zusatzprodukt,301
OPP00003898,,ACC012998,Opportunity 3898,Angebot,31079.06,78.0,2025-06-26,2025-02-11,Messe,Bestandskunde - Upgrade,2955
OPP00003899,3899,ACC019912,Opportunity 3899,Closed Won,47595.75,100.0,2023-10-20,2023-06-19,Empfehlung,Bestandskunde - Zusatzprodukt,15753
OPP00003900,,ACC001746,Opportunity 3900,Qualifizierung,36670.14,21.2,2025-03-13,2025-02-06,Partner,Bestandskunde - Upgrade,
OPP00003901,,ACC018779,Opportunity 3901,Angebot,28802.07,26.1,2023-02-20,2022-12-29,Empfehlung,Bestandskunde - Zusatzprodukt,3565
OPP00003902,,ACC018548,Opportunity 3902,Interessent,35605.48,55.0,2023-04-30,2022-12-07,Telefonakquise,Bestandskunde - Upgrade,
OPP00003903,,ACC015788,Opportunity 3903,Interessent,10490.37,43.2,2024-04-27,2024-01-29,Webseite,Bestandskunde - Zusatzprodukt,12049
OPP00003904,,ACC015937,Opportunity 3904,Qualifizierung,3666.37,44.3,2024-03-17,2023-12-22,Messe,Bestandskunde - Zusatzprodukt,
OPP00003905,,ACC015124,Opportunity 3905,Qualifizierung,46667.94,15.4,2023-05-25,2023-03-07,Messe,Neukunde,9989
OPP00003906,,ACC003253,Opportunity 3906,Verhandlung,12191.21,54.3,2025-07-15,2025-04-26,Webseite,Bestandskunde - Upgrade,6483
OPP00003907,,ACC000756,Opportunity 3907,Verhandlung,22151.61,31.1,2023-05-24,2022-11-25,Webseite,Bestandskunde - Zusatzprodukt,
OPP00003908,3908,ACC016566,Opportunity 3908,Closed Won,11638.22,100.0,2025-01-11,2024-09-02,Social Media,Neukunde,
OPP00003909,,ACC013202,Opportunity 3909,Closed Lost,12091.67,0.0,2021-08-09,2021-03-13,Webseite,Neukunde,911
OPP00003910,,ACC019741,Opportunity 3910,Angebot,21963.1,13.9,2025-05-18,2025-01-07,Webseite,Bestandskunde - Zusatzprodukt,5013
OPP00003911,,ACC019515,Opportunity 3911,Closed Lost,21964.93,0.0,2023-01-22,2022-10-06,Partner,Neukunde,
OPP00003912,,ACC005277,Opportunity 3912,Verhandlung,10404.11,42.6,2025-02-08,2024-09-20,Webseite,Neukunde,15900
OPP00003913,,ACC009637,Opportunity 3913,Closed Lost,6033.27,0.0,2024-05-27,2024-03-17,Social Media,Bestandskunde - Zusatzprodukt,
OPP00003914,,ACC000369,Opportunity 3914,Verhandlung,15495.81,18.7,2025-01-29,2024-09-11,Telefonakquise,Bestandskunde - Zusatzprodukt,6492
OPP00003915,3915,ACC004842,Opportunity 3915,Closed Won,10316.89,100.0,2024-03-23,2023-11-04,Empfehlung,Bestandskunde - Zusatzprodukt,10779
OPP00003916,,ACC004117,Opportunity 3916,Angebot,6260.03,32.7,2025-10-11,2025-05-29,Telefonakquise,Bestandskunde - Zusatzprodukt,14656
OPP00003917,3917,ACC011144,Opportunity 3917,Closed Won,17234.99,100.0,2022-03-30,2022-01-02,Telefonakquise,Bestandskunde - Upgrade,8711
OPP00003918,,ACC005714,Opportunity 3918,Interessent,11442.4,27.9,2021-11-16,2021-07-10,Telefonakquise,Neukunde,
OPP00003919,,ACC000553,Opportunity 3919,Closed Lost,42652.24,0.0,2021-09-23,2021-08-08,Messe,Neukunde,627
OPP00003920,,ACC012906,Opportunity 3920,Verhandlung,6362.1,31.4,2023-06-30,2023-02-26,Partner,Bestandskunde - Zusatzprodukt,12842
OPP00003921,,ACC011811,Opportunity 3921,Interessent,15765.81,67.9,2025-06-12,2025-02-04,Messe,Bestandskunde - Zusatzprodukt,73
OPP00003922,,ACC006541,Opportunity 3922,Verhandlung,24188.18,48.2,2023-06-02,2023-03-21,Social Media,Bestandskunde - Zusatzprodukt,3837
OPP00003923,3923,ACC017090,Opportunity 3923,Closed Won,11817.02,100.0,2023-01-29,2022-11-06,Social Media,Bestandskunde - Upgrade,6849
OPP00003924,,ACC017645,Opportunity 3924,Interessent,34593.86,11.6,2023-07-26,2023-06-15,Partner,Bestandskunde - Upgrade,2378
OPP00003925,,ACC012852,Opportunity 3925,Interessent,14635.51,35.3,2024-02-29,2023-10-19,Messe,Neukunde,4472
OPP00003926,3926,ACC003586,Opportunity 3926,Closed Won,37988.52,100.0,2022-01-21,2021-08-18,Social Media,Neukunde,9279
OPP00003927,,ACC007170,Opportunity 3927,Angebot,31446.71,70.5,2023-03-17,2022-11-01,Empfehlung,Neukunde,
OPP00003928,,ACC000774,Opportunity 3928,Verhandlung,39307.6,19.7,2024-04-02,2023-11-20,Partner,Bestandskunde - Upgrade,
OPP00003929,,ACC019305,Opportunity 3929,Angebot,39280.81,69.4,2025-08-20,2025-05-18,Social Media,Bestandskunde - Zusatzprodukt,12366
OPP00003930,3930,ACC008695,Opportunity 3930,Closed Won,40210.36,100.0,2025-06-01,2025-03-04,Empfehlung,Neukunde,1368
OPP00003931,,ACC000254,Opportunity 3931,Verhandlung,43796.1,37.8,2021-10-28,2021-06-09,Social Media,Neukunde,11635
OPP00003932,,ACC015048,Opportunity 3932,Qualifizierung,7061.5,77.4,2024-01-27,2023-10-06,Empfehlung,Neukunde,2519
OPP00003933,,ACC005390,Opportunity 3933,Qualifizierung,23264.59,58.3,2023-10-02,2023-07-16,Partner,Neukunde,3470
OPP00003934,,ACC018973,Opportunity 3934,Closed Lost,44954.48,0.0,2024-07-04,2024-06-04,Social Media,Bestandskunde - Upgrade,14919
OPP00003935,,ACC006572,Opportunity 3935,Verhandlung,49805.4,51.1,2022-06-10,2022-03-23,Partner,Bestandskunde - Upgrade,
OPP00003936,,ACC018736,Opportunity 3936,Verhandlung,48284.34,61.8,2024-02-23,2023-09-04,Partner,Neukunde,
OPP00003937,,ACC008043,Opportunity 3937,Qualifizierung,19725.22,26.4,2025-03-12,2024-09-22,Empfehlung,Neukunde,15552
OPP00003938,,ACC018918,Opportunity 3938,Angebot,29829.58,50.2,2022-12-10,2022-08-28,Empfehlung,Neukunde,
OPP00003939,,ACC012705,Opportunity 3939,Qualifizierung,33969.05,15.0,2025-01-22,2024-11-27,Empfehlung,Bestandskunde - Upgrade,5099
OPP00003940,3940,ACC013202,Opportunity 3940,Closed Won,36594.52,100.0,2024-11-27,2024-09-02,Telefonakquise,Bestandskunde - Upgrade,9407
OPP00003941,,ACC012469,Opportunity 3941,Closed Lost,15448.41,0.0,2024-07-17,2024-03-02,Partner,Bestandskunde - Zusatzprodukt,
OPP00003942,,ACC015324,Opportunity 3942,Angebot,39157.98,36.1,2021-04-26,2021-03-19,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00003943,3943,ACC008675,Opportunity 3943,Closed Won,12130.13,100.0,2022-02-17,2021-10-08,Social Media,Bestandskunde - Zusatzprodukt,
OPP00003944,,ACC006455,Opportunity 3944,Angebot,30894.78,32.2,2025-01-19,2024-09-03,Empfehlung,Neukunde,
OPP00003945,,ACC008409,Opportunity 3945,Verhandlung,5371.33,41.5,2024-01-29,2023-10-15,Messe,Neukunde,
OPP00003946,3946,ACC007936,Opportunity 3946,Closed Won,35446.83,100.0,2025-07-25,2025-03-03,Empfehlung,Neukunde,2247
OPP00003947,,ACC018544,Opportunity 3947,Qualifizierung,1718.23,76.1,2022-04-02,2022-02-02,Empfehlung,Bestandskunde - Zusatzprodukt,9546
OPP00003948,,ACC017922,Opportunity 3948,Angebot,28799.66,41.8,2022-12-04,2022-07-21,Telefonakquise,Bestandskunde - Upgrade,
OPP00003949,,ACC010695,Opportunity 3949,Closed Lost,42360.85,0.0,2024-12-03,2024-08-02,Social Media,Bestandskunde - Zusatzprodukt,
OPP00003950,,ACC002512,Opportunity 3950,Angebot,48168.31,70.5,2023-05-20,2023-01-12,Messe,Bestandskunde - Zusatzprodukt,4708
OPP00003951,,ACC012644,Opportunity 3951,Closed Lost,48323.27,0.0,2023-05-29,2023-04-14,Telefonakquise,Bestandskunde - Zusatzprodukt,15166
OPP00003952,,ACC007127,Opportunity 3952,Angebot,7839.45,47.2,2024-11-11,2024-07-01,Empfehlung,Bestandskunde - Upgrade,
OPP00003953,,ACC019110,Opportunity 3953,Interessent,16929.16,63.1,2025-05-27,2025-03-11,Partner,Bestandskunde - Zusatzprodukt,
OPP00003954,,ACC010229,Opportunity 3954,Angebot,49954.86,67.3,2022-06-21,2022-01-05,Partner,Bestandskunde - Zusatzprodukt,10865
OPP00003955,,ACC005064,Opportunity 3955,Angebot,29731.03,32.8,2024-09-20,2024-03-25,Partner,Bestandskunde - Upgrade,
OPP00003956,,ACC003602,Opportunity 3956,Interessent,9225.71,62.9,2022-09-29,2022-08-22,Empfehlung,Bestandskunde - Zusatzprodukt,12704
OPP00003957,,ACC007974,Opportunity 3957,Qualifizierung,28299.83,48.0,2023-03-06,2022-09-24,Empfehlung,Neukunde,505
OPP00003958,,ACC003643,Opportunity 3958,Interessent,22139.2,66.6,2021-07-19,2021-06-03,Messe,Bestandskunde - Zusatzprodukt,13073
OPP00003959,,ACC004804,Opportunity 3959,Closed Lost,5459.39,0.0,2022-07-14,2022-04-17,Webseite,Neukunde,
OPP00003960,,ACC000069,Opportunity 3960,Angebot,20032.26,75.9,2025-05-10,2024-11-28,Telefonakquise,Neukunde,2266
OPP00003961,,ACC018394,Opportunity 3961,Angebot,44993.09,15.2,2024-02-09,2023-09-18,Empfehlung,Bestandskunde - Upgrade,
OPP00003962,3962,ACC004874,Opportunity 3962,Closed Won,35147.48,100.0,2024-02-11,2023-12-02,Social Media,Bestandskunde - Zusatzprodukt,2778
OPP00003963,,ACC015774,Opportunity 3963,Verhandlung,17604.6,35.7,2023-07-18,2023-02-26,Partner,Bestandskunde - Zusatzprodukt,6397
OPP00003964,,ACC005870,Opportunity 3964,Qualifizierung,45414.72,61.5,2024-06-22,2024-01-16,Messe,Bestandskunde - Upgrade,14008
OPP00003965,,ACC000483,Opportunity 3965,Closed Lost,2802.71,0.0,2023-02-14,2022-12-28,Messe,Bestandskunde - Upgrade,3991
OPP00003966,,ACC009226,Opportunity 3966,Closed Lost,11656.35,0.0,2023-06-06,2023-04-01,Partner,Bestandskunde - Zusatzprodukt,6625
OPP00003967,,ACC012246,Opportunity 3967,Closed Lost,24851.58,0.0,2024-09-19,2024-06-05,Empfehlung,Bestandskunde - Upgrade,11165
OPP00003968,3968,ACC006780,Opportunity 3968,Closed Won,8945.51,100.0,2024-05-20,2024-04-07,Telefonakquise,Neukunde,
OPP00003969,,ACC002704,Opportunity 3969,Closed Lost,44335.59,0.0,2022-01-23,2021-09-06,Webseite,Bestandskunde - Zusatzprodukt,10428
OPP00003970,,ACC017959,Opportunity 3970,Qualifizierung,43048.79,61.9,2025-06-19,2024-12-25,Webseite,Bestandskunde - Upgrade,
OPP00003971,3971,ACC002902,Opportunity 3971,Closed Won,31527.74,100.0,2022-11-18,2022-10-02,Messe,Neukunde,10626
OPP00003972,,ACC011928,Opportunity 3972,Qualifizierung,37950.08,15.2,2024-01-27,2023-10-06,Partner,Bestandskunde - Upgrade,6479
OPP00003973,,ACC010167,Opportunity 3973,Qualifizierung,40212.56,29.8,2023-06-03,2023-02-11,Telefonakquise,Neukunde,3521
OPP00003974,,ACC018840,Opportunity 3974,Qualifizierung,27906.46,34.5,2023-01-16,2022-10-12,Webseite,Neukunde,11997
OPP00003975,,ACC007990,Opportunity 3975,Angebot,16599.67,51.8,2025-09-29,2025-05-31,Webseite,Bestandskunde - Zusatzprodukt,5652
OPP00003976,,ACC007880,Opportunity 3976,Angebot,42642.08,23.3,2024-09-12,2024-07-16,Telefonakquise,Bestandskunde - Zusatzprodukt,10320
OPP00003977,,ACC007274,Opportunity 3977,Verhandlung,36651.46,30.7,2022-04-24,2021-10-28,Empfehlung,Neukunde,102
OPP00003978,,ACC017374,Opportunity 3978,Angebot,9289.57,27.6,2024-09-15,2024-04-16,Webseite,Bestandskunde - Zusatzprodukt,11732
OPP00003979,,ACC015024,Opportunity 3979,Closed Lost,48776.71,0.0,2024-08-04,2024-05-27,Messe,Bestandskunde - Zusatzprodukt,4751
OPP00003980,,ACC010885,Opportunity 3980,Angebot,8214.61,41.4,2023-08-04,2023-04-12,Partner,Neukunde,7475
OPP00003981,,ACC018747,Opportunity 3981,Angebot,40183.04,39.4,2022-08-03,2022-03-25,Webseite,Bestandskunde - Upgrade,748
OPP00003982,,ACC012491,Opportunity 3982,Interessent,20213.6,12.1,2021-09-13,2021-08-06,Social Media,Bestandskunde - Upgrade,
OPP00003983,,ACC002946,Opportunity 3983,Qualifizierung,36846.09,77.7,2022-08-19,2022-03-06,Webseite,Bestandskunde - Zusatzprodukt,
OPP00003984,3984,ACC002620,Opportunity 3984,Closed Won,12718.72,100.0,2025-04-10,2024-10-26,Webseite,Bestandskunde - Zusatzprodukt,13708
OPP00003985,,ACC011617,Opportunity 3985,Qualifizierung,20490.1,73.5,2023-03-05,2023-01-15,Webseite,Neukunde,7358
OPP00003986,3986,ACC018009,Opportunity 3986,Closed Won,12951.75,100.0,2022-08-15,2022-06-15,Messe,Bestandskunde - Zusatzprodukt,
OPP00003987,,ACC010790,Opportunity 3987,Angebot,25975.37,73.4,2024-01-02,2023-11-06,Empfehlung,Neukunde,
OPP00003988,,ACC017933,Opportunity 3988,Angebot,36914.06,67.2,2025-10-09,2025-04-22,Webseite,Bestandskunde - Zusatzprodukt,
OPP00003989,3989,ACC006433,Opportunity 3989,Closed Won,3129.75,100.0,2025-05-10,2025-03-25,Messe,Neukunde,4225
OPP00003990,,ACC018328,Opportunity 3990,Angebot,38964.48,26.2,2022-11-19,2022-07-22,Partner,Neukunde,1279
OPP00003991,,ACC011830,Opportunity 3991,Closed Lost,23652.99,0.0,2022-08-06,2022-07-05,Partner,Bestandskunde - Upgrade,
OPP00003992,,ACC019247,Opportunity 3992,Angebot,34117.1,51.8,2023-01-22,2022-08-05,Webseite,Neukunde,
OPP00003993,,ACC005660,Opportunity 3993,Qualifizierung,42537.0,63.5,2023-07-28,2023-04-22,Partner,Bestandskunde - Upgrade,15732
OPP00003994,3994,ACC019551,Opportunity 3994,Closed Won,29138.8,100.0,2021-09-17,2021-04-18,Telefonakquise,Bestandskunde - Zusatzprodukt,8423
OPP00003995,3995,ACC001386,Opportunity 3995,Closed Won,35840.53,100.0,2023-04-16,2022-10-28,Partner,Bestandskunde - Upgrade,14893
OPP00003996,,ACC002339,Opportunity 3996,Verhandlung,25210.91,35.0,2025-04-23,2024-12-28,Partner,Neukunde,9788
OPP00003997,3997,ACC017283,Opportunity 3997,Closed Won,30574.94,100.0,2025-02-07,2024-09-15,Messe,Bestandskunde - Upgrade,15746
OPP00003998,,ACC004421,Opportunity 3998,Verhandlung,1715.1,37.3,2021-06-17,2021-04-20,Webseite,Neukunde,8974
OPP00003999,,ACC013263,Opportunity 3999,Qualifizierung,17273.07,26.7,2024-06-13,2024-02-20,Webseite,Bestandskunde - Zusatzprodukt,470
OPP00004000,,ACC004363,Opportunity 4000,Angebot,29075.31,27.2,2025-02-05,2024-08-19,Social Media,Neukunde,
OPP00004001,4001,ACC005252,Opportunity 4001,Closed Won,8638.27,100.0,2023-09-23,2023-06-22,Messe,Bestandskunde - Upgrade,2960
OPP00004002,4002,ACC004219,Opportunity 4002,Closed Won,1704.86,100.0,2022-01-02,2021-09-20,Empfehlung,Bestandskunde - Upgrade,4055
OPP00004003,,ACC008876,Opportunity 4003,Angebot,47365.24,48.0,2024-03-23,2024-01-21,Partner,Neukunde,
OPP00004004,,ACC014892,Opportunity 4004,Qualifizierung,10884.68,30.1,2024-10-08,2024-07-06,Social Media,Bestandskunde - Upgrade,14384
OPP00004005,4005,ACC015416,Opportunity 4005,Closed Won,16698.0,100.0,2025-01-01,2024-10-27,Telefonakquise,Neukunde,62
OPP00004006,,ACC006153,Opportunity 4006,Angebot,3464.45,13.6,2023-06-18,2023-03-23,Messe,Bestandskunde - Upgrade,
OPP00004007,,ACC000813,Opportunity 4007,Closed Lost,49705.06,0.0,2022-03-25,2021-09-30,Partner,Bestandskunde - Upgrade,3474
OPP00004008,,ACC012759,Opportunity 4008,Closed Lost,49623.68,0.0,2022-08-09,2022-06-19,Telefonakquise,Bestandskunde - Zusatzprodukt,1632
OPP00004009,4009,ACC018525,Opportunity 4009,Closed Won,17433.89,100.0,2022-03-19,2021-10-29,Partner,Bestandskunde - Zusatzprodukt,4308
OPP00004010,,ACC003993,Opportunity 4010,Verhandlung,8937.14,59.5,2021-12-12,2021-08-17,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00004011,,ACC013714,Opportunity 4011,Closed Lost,48953.27,0.0,2021-11-27,2021-10-12,Social Media,Bestandskunde - Upgrade,7537
OPP00004012,,ACC002121,Opportunity 4012,Angebot,5812.96,61.5,2021-12-26,2021-08-09,Social Media,Neukunde,13913
OPP00004013,,ACC009393,Opportunity 4013,Closed Lost,24748.05,0.0,2025-05-12,2025-03-22,Telefonakquise,Bestandskunde - Zusatzprodukt,7396
OPP00004014,,ACC000917,Opportunity 4014,Verhandlung,19738.7,34.9,2023-02-27,2022-10-30,Messe,Bestandskunde - Upgrade,32
OPP00004015,,ACC008850,Opportunity 4015,Interessent,39146.91,15.4,2024-07-17,2024-03-17,Partner,Bestandskunde - Upgrade,
OPP00004016,,ACC005811,Opportunity 4016,Interessent,18211.02,67.0,2021-12-08,2021-06-26,Partner,Neukunde,
OPP00004017,,ACC011957,Opportunity 4017,Qualifizierung,28355.5,50.5,2025-06-12,2025-03-08,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00004018,,ACC003801,Opportunity 4018,Qualifizierung,3770.99,71.2,2025-10-01,2025-05-17,Messe,Neukunde,12413
OPP00004019,,ACC004053,Opportunity 4019,Angebot,46336.71,75.1,2023-12-16,2023-08-16,Messe,Bestandskunde - Zusatzprodukt,
OPP00004020,4020,ACC007457,Opportunity 4020,Closed Won,5137.47,100.0,2025-01-10,2024-08-20,Partner,Bestandskunde - Zusatzprodukt,10661
OPP00004021,4021,ACC013774,Opportunity 4021,Closed Won,23774.08,100.0,2023-12-16,2023-09-06,Social Media,Bestandskunde - Zusatzprodukt,6161
OPP00004022,,ACC004873,Opportunity 4022,Qualifizierung,7581.02,31.8,2023-09-21,2023-06-05,Webseite,Neukunde,10257
OPP00004023,,ACC001443,Opportunity 4023,Angebot,15054.59,49.9,2024-08-20,2024-04-11,Social Media,Bestandskunde - Upgrade,5663
OPP00004024,4024,ACC003638,Opportunity 4024,Closed Won,41745.49,100.0,2023-11-24,2023-09-01,Social Media,Bestandskunde - Upgrade,4585
OPP00004025,,ACC017337,Opportunity 4025,Qualifizierung,17309.58,14.5,2024-05-02,2024-03-17,Webseite,Neukunde,
OPP00004026,,ACC009614,Opportunity 4026,Angebot,41851.29,68.2,2022-08-03,2022-04-20,Webseite,Bestandskunde - Upgrade,
OPP00004027,,ACC010388,Opportunity 4027,Angebot,27936.94,17.5,2024-05-01,2024-03-23,Telefonakquise,Bestandskunde - Upgrade,14445
OPP00004028,,ACC003791,Opportunity 4028,Qualifizierung,5603.45,32.4,2021-08-05,2021-06-27,Empfehlung,Bestandskunde - Upgrade,5454
OPP00004029,,ACC009156,Opportunity 4029,Closed Lost,10684.58,0.0,2023-02-03,2022-08-31,Partner,Neukunde,12063
OPP00004030,,ACC004028,Opportunity 4030,Angebot,19503.85,71.2,2021-09-20,2021-05-22,Messe,Neukunde,9388
OPP00004031,,ACC016398,Opportunity 4031,Angebot,42515.76,70.1,2022-09-01,2022-05-23,Empfehlung,Bestandskunde - Upgrade,
OPP00004032,,ACC010302,Opportunity 4032,Angebot,43854.59,23.7,2021-11-15,2021-07-29,Webseite,Neukunde,7983
OPP00004033,,ACC016289,Opportunity 4033,Verhandlung,22471.32,72.8,2023-12-12,2023-08-11,Social Media,Neukunde,8833
OPP00004034,4034,ACC007229,Opportunity 4034,Closed Won,46493.1,100.0,2025-02-21,2024-10-22,Telefonakquise,Bestandskunde - Zusatzprodukt,13315
