billing_id,customer_key,billing_date,billing_type,consumption_kwh,amount,payment_status
46711,1173,2023-04-15,Electricity,316,122.44,Bezahlt
46712,1173,2023-04-15,Gas,915,109.96,Bezahlt
46713,1173,2023-05-15,Electricity,321,133.09,Bezahlt
46714,1173,2023-05-15,Gas,498,71.2,Bezahlt
46715,1173,2023-06-15,Electricity,237,91.37,Bezahlt
46716,1173,2023-06-15,Gas,215,33.61,Offen
46717,1173,2023-07-15,Electricity,274,108.85,Überfällig
46718,1173,2023-07-15,Gas,217,37.07,Offen
46719,1173,2023-08-15,Electricity,267,105.9,Bezahlt
46720,1173,2023-08-15,Gas,219,35.27,Bezahlt
46721,1173,2023-09-15,Electricity,335,121.41,Bezahlt
46722,1173,2023-09-15,Gas,340,44.26,Bezahlt
46723,1173,2023-10-15,Electricity,310,112.82,Bezahlt
46724,1173,2023-10-15,Gas,783,81.8,Bezahlt
46725,1173,2023-11-15,Electricity,390,157.03,Bezahlt
46726,1173,2023-11-15,Gas,1737,221.46,Bezahlt
46727,1173,2023-12-15,Electricity,453,179.95,Bezahlt
46728,1173,2023-12-15,Gas,1934,233.64,Bezahlt
46729,1173,2024-01-15,Electricity,389,153.97,Bezahlt
46730,1173,2024-01-15,Gas,2811,283.01,Bezahlt
46731,1173,2024-02-15,Electricity,507,171.07,Bezahlt
46732,1173,2024-02-15,Gas,2415,291.01,Bezahlt
46733,1173,2024-03-15,Electricity,396,145.04,Bezahlt
46734,1173,2024-03-15,Gas,1920,238.97,Bezahlt
46735,1173,2024-04-15,Electricity,396,137.36,Offen
46736,1173,2024-04-15,Gas,992,105.33,Bezahlt
46737,1173,2024-05-15,Electricity,354,131.7,Offen
46738,1173,2024-05-15,Gas,524,57.38,Bezahlt
46739,1173,2024-06-15,Electricity,243,102.43,Bezahlt
46740,1173,2024-06-15,Gas,246,34.08,Bezahlt
46741,1173,2024-07-15,Electricity,247,103.81,Offen
46742,1173,2024-07-15,Gas,189,33.05,Offen
46743,1173,2024-08-15,Electricity,253,103.79,Bezahlt
46744,1173,2024-08-15,Gas,214,32.18,Bezahlt
46745,1173,2024-09-15,Electricity,321,111.42,Bezahlt
46746,1173,2024-09-15,Gas,391,44.11,Bezahlt
46747,1173,2024-10-15,Electricity,327,114.46,Bezahlt
46748,1173,2024-10-15,Gas,1094,129.83,Bezahlt
46749,1173,2024-11-15,Electricity,480,171.5,Bezahlt
46750,1173,2024-11-15,Gas,1619,177.76,Bezahlt
46751,1173,2024-12-15,Electricity,490,167.11,Bezahlt
46752,1173,2024-12-15,Gas,1966,243.58,Offen
46753,1173,2025-01-15,Electricity,388,136.51,Bezahlt
46754,1173,2025-01-15,Gas,1991,257.21,Überfällig
46755,1173,2025-02-15,Electricity,436,169.2,Offen
46756,1173,2025-02-15,Gas,2450,322.18,Bezahlt
46757,1173,2025-03-15,Electricity,442,160.37,Bezahlt
46758,1173,2025-03-15,Gas,1715,173.88,Bezahlt
46759,1173,2025-04-15,Electricity,316,108.72,Bezahlt
46760,1173,2025-04-15,Gas,1198,130.83,Bezahlt
46761,1173,2025-05-15,Electricity,378,146.13,Bezahlt
46762,1173,2025-05-15,Gas,597,73.96,Bezahlt
46763,1173,2025-06-15,Electricity,283,116.28,Bezahlt
46764,1173,2025-06-15,Gas,314,48.12,Überfällig
46765,1174,2023-01-15,Electricity,191,86.2,Bezahlt
46766,1174,2023-01-15,Gas,762,98.96,Bezahlt
46767,1174,2023-02-15,Electricity,244,96.66,Bezahlt
46768,1174,2023-02-15,Gas,768,88.68,Bezahlt
46769,1174,2023-03-15,Electricity,181,72.95,Bezahlt
46770,1174,2023-03-15,Gas,800,99.56,Bezahlt
46771,1174,2023-04-15,Electricity,190,88.32,Offen
46772,1174,2023-04-15,Gas,362,51.35,Bezahlt
46773,1174,2023-05-15,Electricity,159,73.61,Bezahlt
46774,1174,2023-05-15,Gas,177,26.79,Bezahlt
46775,1174,2023-06-15,Electricity,140,55.51,Bezahlt
46776,1174,2023-06-15,Gas,99,18.92,Bezahlt
46777,1174,2023-07-15,Electricity,122,52.73,Bezahlt
46778,1174,2023-07-15,Gas,89,19.31,Bezahlt
46779,1174,2023-08-15,Electricity,100,51.39,Bezahlt
46780,1174,2023-08-15,Gas,62,14.83,Überfällig
46781,1174,2023-09-15,Electricity,186,78.13,Bezahlt
46782,1174,2023-09-15,Gas,152,26.44,Bezahlt
46783,1174,2023-10-15,Electricity,151,67.29,Bezahlt
46784,1174,2023-10-15,Gas,369,43.09,Bezahlt
46785,1174,2023-11-15,Electricity,187,87.1,Bezahlt
46786,1174,2023-11-15,Gas,664,78.18,Offen
46787,1174,2023-12-15,Electricity,252,113.05,Bezahlt
46788,1174,2023-12-15,Gas,869,110.7,Bezahlt
46789,1174,2024-01-15,Electricity,208,77.05,Offen
46790,1174,2024-01-15,Gas,897,122.56,Bezahlt
46791,1174,2024-02-15,Electricity,245,95.09,Bezahlt
46792,1174,2024-02-15,Gas,923,111.04,Bezahlt
46793,1174,2024-03-15,Electricity,163,65.57,Bezahlt
46794,1174,2024-03-15,Gas,711,86.35,Bezahlt
46795,1174,2024-04-15,Electricity,157,66.77,Bezahlt
46796,1174,2024-04-15,Gas,376,56.48,Bezahlt
46797,1174,2024-05-15,Electricity,151,64.82,Bezahlt
46798,1174,2024-05-15,Gas,226,35.8,Bezahlt
46799,1174,2024-06-15,Electricity,141,68.51,Bezahlt
46800,1174,2024-06-15,Gas,104,22.36,Bezahlt
46801,1174,2024-07-15,Electricity,101,46.19,Bezahlt
46802,1174,2024-07-15,Gas,85,16.65,Offen
46803,1174,2024-08-15,Electricity,109,52.78,Bezahlt
46804,1174,2024-08-15,Gas,86,17.94,Bezahlt
46805,1174,2024-09-15,Electricity,159,72.7,Bezahlt
46806,1174,2024-09-15,Gas,176,28.64,Bezahlt
46807,1174,2024-10-15,Electricity,169,72.81,Bezahlt
46808,1174,2024-10-15,Gas,283,38.91,Bezahlt
46809,1174,2024-11-15,Electricity,176,69.97,Bezahlt
46810,1174,2024-11-15,Gas,544,66.12,Bezahlt
46811,1174,2024-12-15,Electricity,230,100.46,Bezahlt
46812,1174,2024-12-15,Gas,648,68.58,Bezahlt
46813,1174,2025-01-15,Electricity,229,93.63,Bezahlt
46814,1174,2025-01-15,Gas,1043,138.55,Bezahlt
46815,1174,2025-02-15,Electricity,201,73.27,Bezahlt
46816,1174,2025-02-15,Gas,766,99.31,Bezahlt
46817,1174,2025-03-15,Electricity,183,71.08,Bezahlt
46818,1174,2025-03-15,Gas,765,103.59,Offen
46819,1174,2025-04-15,Electricity,150,59.59,Bezahlt
46820,1174,2025-04-15,Gas,476,63.77,Bezahlt
46821,1174,2025-05-15,Electricity,159,61.15,Offen
46822,1174,2025-05-15,Gas,201,33.32,Bezahlt
46823,1174,2025-06-15,Electricity,126,62.88,Bezahlt
46824,1174,2025-06-15,Gas,100,21.22,Bezahlt
46825,1175,2023-01-15,Electricity,395,167.71,Bezahlt
46826,1175,2023-01-15,Gas,2666,309.77,Bezahlt
46827,1175,2023-02-15,Electricity,472,154.89,Bezahlt
46828,1175,2023-02-15,Gas,2412,300.88,Bezahlt
46829,1175,2023-03-15,Electricity,360,148.21,Bezahlt
46830,1175,2023-03-15,Gas,1930,209.96,Bezahlt
46831,1175,2023-04-15,Electricity,376,162.48,Bezahlt
46832,1175,2023-04-15,Gas,1049,104.26,Offen
46833,1175,2023-05-15,Electricity,390,133.21,Bezahlt
46834,1175,2023-05-15,Gas,612,74.79,Bezahlt
46835,1175,2023-06-15,Electricity,251,103.75,Überfällig
46836,1175,2023-06-15,Gas,273,42.75,Bezahlt
46837,1175,2023-07-15,Electricity,222,88.39,Bezahlt
46838,1175,2023-07-15,Gas,223,29.3,Bezahlt
46839,1175,2023-08-15,Electricity,261,108.48,Bezahlt
46840,1175,2023-08-15,Gas,163,27.45,Bezahlt
46841,1175,2023-09-15,Electricity,344,115.98,Bezahlt
46842,1175,2023-09-15,Gas,346,51.16,Bezahlt
46843,1175,2023-10-15,Electricity,316,128.96,Offen
46844,1175,2023-10-15,Gas,764,98.26,Bezahlt
46845,1175,2023-11-15,Electricity,479,174.96,Bezahlt
46846,1175,2023-11-15,Gas,1668,194.65,Bezahlt
46847,1175,2023-12-15,Electricity,561,232.99,Bezahlt
46848,1175,2023-12-15,Gas,2191,290.37,Bezahlt
46849,1175,2024-01-15,Electricity,483,199.36,Bezahlt
46850,1175,2024-01-15,Gas,2444,245.52,Offen
46851,1175,2024-02-15,Electricity,482,188.37,Bezahlt
46852,1175,2024-02-15,Gas,2668,283.31,Bezahlt
46853,1175,2024-03-15,Electricity,406,146.67,Bezahlt
46854,1175,2024-03-15,Gas,2103,226.19,Bezahlt
46855,1175,2024-04-15,Electricity,314,128.7,Bezahlt
46856,1175,2024-04-15,Gas,1170,146.09,Bezahlt
46857,1175,2024-05-15,Electricity,327,119.78,Bezahlt
46858,1175,2024-05-15,Gas,531,72.0,Bezahlt
46859,1175,2024-06-15,Electricity,282,122.55,Bezahlt
46860,1175,2024-06-15,Gas,312,40.56,Bezahlt
46861,1175,2024-07-15,Electricity,245,106.34,Bezahlt
46862,1175,2024-07-15,Gas,162,28.34,Bezahlt
46863,1175,2024-08-15,Electricity,233,90.51,Bezahlt
46864,1175,2024-08-15,Gas,237,34.67,Bezahlt
46865,1175,2024-09-15,Electricity,342,128.65,Bezahlt
46866,1175,2024-09-15,Gas,397,46.68,Bezahlt
46867,1175,2024-10-15,Electricity,337,123.04,Bezahlt
46868,1175,2024-10-15,Gas,749,89.17,Bezahlt
46869,1175,2024-11-15,Electricity,384,160.06,Offen
46870,1175,2024-11-15,Gas,1602,184.2,Bezahlt
46871,1175,2024-12-15,Electricity,472,179.84,Bezahlt
46872,1175,2024-12-15,Gas,1940,199.05,Bezahlt
46873,1175,2025-01-15,Electricity,481,193.8,Bezahlt
46874,1175,2025-01-15,Gas,2181,263.27,Bezahlt
46875,1175,2025-02-15,Electricity,442,146.57,Offen
46876,1175,2025-02-15,Gas,1907,246.95,Bezahlt
46877,1175,2025-03-15,Electricity,366,123.46,Bezahlt
46878,1175,2025-03-15,Gas,2017,214.91,Offen
46879,1175,2025-04-15,Electricity,337,129.84,Bezahlt
46880,1175,2025-04-15,Gas,1249,126.16,Bezahlt
46881,1175,2025-05-15,Electricity,388,152.45,Bezahlt
46882,1175,2025-05-15,Gas,563,75.03,Bezahlt
46883,1175,2025-06-15,Electricity,300,125.44,Bezahlt
46884,1175,2025-06-15,Gas,315,44.14,Offen
46885,1176,2023-01-15,Electricity,1314,459.86,Bezahlt
46886,1176,2023-02-15,Electricity,1097,421.9,Bezahlt
46887,1176,2023-03-15,Electricity,925,322.06,Bezahlt
46888,1176,2023-04-15,Electricity,968,361.79,Bezahlt
46889,1176,2023-05-15,Electricity,1013,403.92,Bezahlt
46890,1176,2023-06-15,Electricity,669,272.14,Bezahlt
46891,1176,2023-07-15,Electricity,719,228.85,Bezahlt
46892,1176,2023-08-15,Electricity,670,256.6,Bezahlt
46893,1176,2023-09-15,Electricity,939,317.99,Bezahlt
46894,1176,2023-10-15,Electricity,949,368.42,Bezahlt
46895,1176,2023-11-15,Electricity,1304,448.18,Offen
46896,1176,2023-12-15,Electricity,1273,397.45,Bezahlt
46897,1176,2024-01-15,Electricity,1407,521.87,Bezahlt
46898,1176,2024-02-15,Electricity,1133,358.74,Bezahlt
46899,1176,2024-03-15,Electricity,1165,378.31,Bezahlt
46900,1176,2024-04-15,Electricity,919,371.12,Bezahlt
46901,1176,2024-05-15,Electricity,940,372.52,Bezahlt
46902,1176,2024-06-15,Electricity,773,275.99,Überfällig
46903,1176,2024-07-15,Electricity,646,241.18,Bezahlt
46904,1176,2024-08-15,Electricity,578,233.23,Bezahlt
46905,1176,2024-09-15,Electricity,900,298.54,Bezahlt
46906,1176,2024-10-15,Electricity,993,408.34,Bezahlt
46907,1176,2024-11-15,Electricity,989,349.85,Bezahlt
46908,1176,2024-12-15,Electricity,1546,606.15,Bezahlt
46909,1176,2025-01-15,Electricity,1414,573.69,Bezahlt
46910,1176,2025-02-15,Electricity,1158,391.44,Bezahlt
46911,1176,2025-03-15,Electricity,995,379.59,Bezahlt
46912,1176,2025-04-15,Electricity,1079,359.07,Offen
46913,1176,2025-05-15,Electricity,840,302.31,Bezahlt
46914,1176,2025-06-15,Electricity,747,279.56,Bezahlt
46915,1177,2023-01-15,Electricity,675,216.7,Bezahlt
46916,1177,2023-02-15,Electricity,601,205.26,Bezahlt
46917,1177,2023-03-15,Electricity,522,210.14,Bezahlt
46918,1177,2023-04-15,Electricity,504,203.17,Bezahlt
46919,1177,2023-05-15,Electricity,482,173.73,Bezahlt
46920,1177,2023-06-15,Electricity,358,139.01,Bezahlt
46921,1177,2023-07-15,Electricity,389,141.44,Bezahlt
46922,1177,2023-08-15,Electricity,393,142.15,Bezahlt
46923,1177,2023-09-15,Electricity,502,166.55,Bezahlt
46924,1177,2023-10-15,Electricity,485,181.12,Bezahlt
46925,1177,2023-11-15,Electricity,532,218.83,Bezahlt
46926,1177,2023-12-15,Electricity,800,288.21,Bezahlt
46927,1177,2024-01-15,Electricity,764,276.68,Bezahlt
46928,1177,2024-02-15,Electricity,653,254.59,Bezahlt
46929,1177,2024-03-15,Electricity,592,200.26,Bezahlt
46930,1177,2024-04-15,Electricity,514,213.19,Bezahlt
46931,1177,2024-05-15,Electricity,538,184.96,Offen
46932,1177,2024-06-15,Electricity,430,178.25,Bezahlt
46933,1177,2024-07-15,Electricity,404,141.93,Bezahlt
46934,1177,2024-08-15,Electricity,363,130.76,Bezahlt
46935,1177,2024-09-15,Electricity,562,189.86,Bezahlt
46936,1177,2024-10-15,Electricity,468,166.82,Bezahlt
46937,1177,2024-11-15,Electricity,632,246.64,Bezahlt
46938,1177,2024-12-15,Electricity,801,332.34,Bezahlt
46939,1177,2025-01-15,Electricity,604,224.38,Bezahlt
46940,1177,2025-02-15,Electricity,749,240.69,Bezahlt
46941,1177,2025-03-15,Electricity,565,194.51,Bezahlt
46942,1177,2025-04-15,Electricity,535,176.85,Bezahlt
46943,1177,2025-05-15,Electricity,493,167.12,Bezahlt
46944,1177,2025-06-15,Electricity,405,144.22,Bezahlt
46945,1178,2023-01-15,Electricity,202,82.93,Bezahlt
46946,1178,2023-01-15,Gas,1019,129.14,Bezahlt
46947,1178,2023-02-15,Electricity,188,79.72,Bezahlt
46948,1178,2023-02-15,Gas,968,110.31,Bezahlt
46949,1178,2023-03-15,Electricity,208,95.25,Bezahlt
46950,1178,2023-03-15,Gas,801,100.6,Bezahlt
46951,1178,2023-04-15,Electricity,141,62.05,Bezahlt
46952,1178,2023-04-15,Gas,410,47.07,Bezahlt
46953,1178,2023-05-15,Electricity,179,74.6,Bezahlt
46954,1178,2023-05-15,Gas,194,32.92,Bezahlt
46955,1178,2023-06-15,Electricity,107,52.51,Offen
46956,1178,2023-06-15,Gas,100,18.03,Bezahlt
46957,1178,2023-07-15,Electricity,100,48.54,Bezahlt
46958,1178,2023-07-15,Gas,69,16.9,Bezahlt
46959,1178,2023-08-15,Electricity,103,49.18,Bezahlt
46960,1178,2023-08-15,Gas,74,16.84,Überfällig
46961,1178,2023-09-15,Electricity,172,71.93,Bezahlt
46962,1178,2023-09-15,Gas,142,24.43,Bezahlt
46963,1178,2023-10-15,Electricity,163,68.16,Bezahlt
46964,1178,2023-10-15,Gas,319,41.17,Bezahlt
46965,1178,2023-11-15,Electricity,184,76.09,Bezahlt
46966,1178,2023-11-15,Gas,730,99.0,Bezahlt
46967,1178,2023-12-15,Electricity,211,82.4,Bezahlt
46968,1178,2023-12-15,Gas,706,83.83,Bezahlt
46969,1178,2024-01-15,Electricity,245,105.59,Offen
46970,1178,2024-01-15,Gas,927,125.14,Bezahlt
46971,1178,2024-02-15,Electricity,205,79.96,Bezahlt
46972,1178,2024-02-15,Gas,728,92.17,Bezahlt
46973,1178,2024-03-15,Electricity,201,82.76,Bezahlt
46974,1178,2024-03-15,Gas,675,83.57,Bezahlt
46975,1178,2024-04-15,Electricity,146,67.15,Bezahlt
46976,1178,2024-04-15,Gas,363,54.97,Bezahlt
46977,1178,2024-05-15,Electricity,173,67.55,Bezahlt
46978,1178,2024-05-15,Gas,232,33.63,Bezahlt
46979,1178,2024-06-15,Electricity,124,55.88,Bezahlt
46980,1178,2024-06-15,Gas,86,16.93,Offen
46981,1178,2024-07-15,Electricity,114,53.58,Bezahlt
46982,1178,2024-07-15,Gas,76,16.0,Bezahlt
46983,1178,2024-08-15,Electricity,132,63.13,Bezahlt
46984,1178,2024-08-15,Gas,86,19.49,Bezahlt
46985,1178,2024-09-15,Electricity,156,71.06,Bezahlt
46986,1178,2024-09-15,Gas,149,25.13,Bezahlt
46987,1178,2024-10-15,Electricity,169,70.88,Bezahlt
46988,1178,2024-10-15,Gas,317,41.35,Bezahlt
46989,1178,2024-11-15,Electricity,220,93.83,Bezahlt
46990,1178,2024-11-15,Gas,692,90.73,Bezahlt
46991,1178,2024-12-15,Electricity,239,92.41,Bezahlt
46992,1178,2024-12-15,Gas,703,98.72,Bezahlt
46993,1178,2025-01-15,Electricity,207,86.01,Bezahlt
46994,1178,2025-01-15,Gas,865,116.9,Offen
46995,1178,2025-02-15,Electricity,194,79.71,Bezahlt
46996,1178,2025-02-15,Gas,829,115.25,Bezahlt
46997,1178,2025-03-15,Electricity,200,92.11,Überfällig
46998,1178,2025-03-15,Gas,819,112.98,Bezahlt
46999,1178,2025-04-15,Electricity,163,61.74,Überfällig
47000,1178,2025-04-15,Gas,422,57.19,Offen
47001,1178,2025-05-15,Electricity,153,63.39,Bezahlt
47002,1178,2025-05-15,Gas,226,34.48,Bezahlt
47003,1178,2025-06-15,Electricity,125,56.22,Bezahlt
47004,1178,2025-06-15,Gas,109,18.94,Bezahlt
47005,1179,2023-01-15,Electricity,458,166.2,Bezahlt
47006,1179,2023-01-15,Gas,2341,253.96,Bezahlt
47007,1179,2023-02-15,Electricity,492,172.6,Bezahlt
47008,1179,2023-02-15,Gas,2014,217.55,Bezahlt
47009,1179,2023-03-15,Electricity,338,136.15,Bezahlt
47010,1179,2023-03-15,Gas,2028,194.07,Bezahlt
47011,1179,2023-04-15,Electricity,388,140.33,Bezahlt
47012,1179,2023-04-15,Gas,1215,162.65,Bezahlt
47013,1179,2023-05-15,Electricity,380,154.99,Bezahlt
47014,1179,2023-05-15,Gas,565,61.12,Bezahlt
47015,1179,2023-06-15,Electricity,249,89.29,Bezahlt
47016,1179,2023-06-15,Gas,314,48.97,Bezahlt
47017,1179,2023-07-15,Electricity,269,110.49,Bezahlt
47018,1179,2023-07-15,Gas,208,29.21,Bezahlt
47019,1179,2023-08-15,Electricity,229,94.42,Bezahlt
47020,1179,2023-08-15,Gas,227,36.26,Offen
47021,1179,2023-09-15,Electricity,332,122.28,Bezahlt
47022,1179,2023-09-15,Gas,353,47.33,Bezahlt
47023,1179,2023-10-15,Electricity,349,121.13,Bezahlt
47024,1179,2023-10-15,Gas,933,101.08,Bezahlt
47025,1179,2023-11-15,Electricity,469,162.85,Bezahlt
47026,1179,2023-11-15,Gas,1936,233.84,Bezahlt
47027,1179,2023-12-15,Electricity,417,153.54,Überfällig
47028,1179,2023-12-15,Gas,1758,187.49,Bezahlt
47029,1179,2024-01-15,Electricity,509,210.03,Bezahlt
47030,1179,2024-01-15,Gas,2232,239.98,Bezahlt
47031,1179,2024-02-15,Electricity,399,149.71,Bezahlt
47032,1179,2024-02-15,Gas,1990,263.85,Bezahlt
47033,1179,2024-03-15,Electricity,396,139.54,Bezahlt
47034,1179,2024-03-15,Gas,1781,199.84,Bezahlt
47035,1179,2024-04-15,Electricity,369,143.43,Bezahlt
47036,1179,2024-04-15,Gas,896,95.11,Bezahlt
47037,1179,2024-05-15,Electricity,379,131.29,Bezahlt
47038,1179,2024-05-15,Gas,549,63.84,Bezahlt
47039,1179,2024-06-15,Electricity,242,108.38,Offen
47040,1179,2024-06-15,Gas,310,44.07,Bezahlt
47041,1179,2024-07-15,Electricity,227,90.95,Bezahlt
47042,1179,2024-07-15,Gas,200,31.84,Bezahlt
47043,1179,2024-08-15,Electricity,235,86.84,Überfällig
47044,1179,2024-08-15,Gas,201,31.23,Offen
47045,1179,2024-09-15,Electricity,323,134.0,Bezahlt
47046,1179,2024-09-15,Gas,410,61.11,Bezahlt
47047,1179,2024-10-15,Electricity,322,137.51,Bezahlt
47048,1179,2024-10-15,Gas,1063,134.98,Offen
47049,1179,2024-11-15,Electricity,437,145.59,Bezahlt
47050,1179,2024-11-15,Gas,1416,137.06,Bezahlt
47051,1179,2024-12-15,Electricity,488,200.8,Bezahlt
47052,1179,2024-12-15,Gas,1860,216.87,Bezahlt
47053,1179,2025-01-15,Electricity,488,161.92,Bezahlt
47054,1179,2025-01-15,Gas,2299,247.67,Bezahlt
47055,1179,2025-02-15,Electricity,443,157.35,Überfällig
47056,1179,2025-02-15,Gas,1860,189.39,Bezahlt
47057,1179,2025-03-15,Electricity,433,155.22,Offen
47058,1179,2025-03-15,Gas,2185,219.37,Überfällig
47059,1179,2025-04-15,Electricity,393,150.63,Bezahlt
47060,1179,2025-04-15,Gas,1065,137.95,Bezahlt
47061,1179,2025-05-15,Electricity,395,162.35,Bezahlt
47062,1179,2025-05-15,Gas,454,53.87,Offen
47063,1179,2025-06-15,Electricity,254,110.52,Bezahlt
47064,1179,2025-06-15,Gas,290,40.71,Bezahlt
47065,1180,2023-01-15,Electricity,519,185.26,Offen
47066,1180,2023-02-15,Electricity,461,181.14,Bezahlt
47067,1180,2023-03-15,Electricity,430,154.46,Bezahlt
47068,1180,2023-04-15,Electricity,433,160.23,Bezahlt
47069,1180,2023-05-15,Electricity,386,148.01,Bezahlt
47070,1180,2023-06-15,Electricity,297,112.35,Bezahlt
47071,1180,2023-07-15,Electricity,242,104.03,Bezahlt
47072,1180,2023-08-15,Electricity,282,97.93,Bezahlt
47073,1180,2023-09-15,Electricity,391,130.94,Bezahlt
47074,1180,2023-10-15,Electricity,401,143.52,Bezahlt
47075,1180,2023-11-15,Electricity,419,178.21,Bezahlt
47076,1180,2023-12-15,Electricity,484,190.69,Bezahlt
47077,1180,2024-01-15,Electricity,505,210.49,Offen
47078,1180,2024-02-15,Electricity,592,200.45,Bezahlt
47079,1180,2024-03-15,Electricity,437,152.94,Offen
47080,1180,2024-04-15,Electricity,405,167.86,Bezahlt
47081,1180,2024-05-15,Electricity,401,171.97,Bezahlt
47082,1180,2024-06-15,Electricity,269,97.87,Bezahlt
47083,1180,2024-07-15,Electricity,295,123.54,Bezahlt
47084,1180,2024-08-15,Electricity,287,107.06,Offen
47085,1180,2024-09-15,Electricity,369,143.02,Bezahlt
47086,1180,2024-10-15,Electricity,428,166.89,Bezahlt
47087,1180,2024-11-15,Electricity,511,208.89,Bezahlt
47088,1180,2024-12-15,Electricity,482,169.94,Bezahlt
47089,1180,2025-01-15,Electricity,552,231.88,Bezahlt
47090,1180,2025-02-15,Electricity,534,197.32,Bezahlt
47091,1180,2025-03-15,Electricity,476,161.1,Bezahlt
47092,1180,2025-04-15,Electricity,428,167.17,Bezahlt
47093,1180,2025-05-15,Electricity,359,121.59,Bezahlt
47094,1180,2025-06-15,Electricity,302,109.06,Bezahlt
47095,1181,2023-01-15,Electricity,860,334.97,Bezahlt
47096,1181,2023-02-15,Electricity,864,309.09,Bezahlt
47097,1181,2023-03-15,Electricity,830,311.76,Bezahlt
47098,1181,2023-04-15,Electricity,684,280.38,Bezahlt
47099,1181,2023-05-15,Electricity,720,276.79,Bezahlt
47100,1181,2023-06-15,Electricity,518,203.75,Bezahlt
47101,1181,2023-07-15,Electricity,495,166.9,Bezahlt
47102,1181,2023-08-15,Electricity,441,149.36,Bezahlt
47103,1181,2023-09-15,Electricity,771,315.99,Bezahlt
47104,1181,2023-10-15,Electricity,696,240.07,Bezahlt
47105,1181,2023-11-15,Electricity,878,356.61,Offen
47106,1181,2023-12-15,Electricity,1029,341.04,Bezahlt
47107,1181,2024-01-15,Electricity,881,296.48,Bezahlt
47108,1181,2024-02-15,Electricity,920,297.42,Offen
47109,1181,2024-03-15,Electricity,740,305.92,Überfällig
47110,1181,2024-04-15,Electricity,586,201.23,Bezahlt
47111,1181,2024-05-15,Electricity,775,252.03,Bezahlt
47112,1181,2024-06-15,Electricity,483,187.51,Bezahlt
47113,1181,2024-07-15,Electricity,410,150.4,Bezahlt
47114,1181,2024-08-15,Electricity,465,158.13,Bezahlt
47115,1181,2024-09-15,Electricity,694,235.91,Bezahlt
47116,1181,2024-10-15,Electricity,619,233.11,Offen
47117,1181,2024-11-15,Electricity,831,312.75,Bezahlt
47118,1181,2024-12-15,Electricity,959,376.81,Bezahlt
47119,1181,2025-01-15,Electricity,957,395.13,Bezahlt
47120,1181,2025-02-15,Electricity,757,293.93,Bezahlt
47121,1181,2025-03-15,Electricity,681,256.14,Bezahlt
47122,1181,2025-04-15,Electricity,765,258.26,Bezahlt
47123,1181,2025-05-15,Electricity,645,209.73,Bezahlt
47124,1181,2025-06-15,Electricity,443,184.77,Bezahlt
47125,1182,2023-01-15,Electricity,724,289.54,Bezahlt
47126,1182,2023-02-15,Electricity,764,251.32,Bezahlt
47127,1182,2023-03-15,Electricity,709,226.39,Bezahlt
47128,1182,2023-04-15,Electricity,598,211.68,Bezahlt
47129,1182,2023-05-15,Electricity,532,201.68,Bezahlt
47130,1182,2023-06-15,Electricity,416,160.75,Bezahlt
47131,1182,2023-07-15,Electricity,403,151.27,Bezahlt
47132,1182,2023-08-15,Electricity,427,160.47,Bezahlt
47133,1182,2023-09-15,Electricity,653,221.98,Bezahlt
47134,1182,2023-10-15,Electricity,611,212.34,Überfällig
47135,1182,2023-11-15,Electricity,766,311.45,Bezahlt
47136,1182,2023-12-15,Electricity,921,372.3,Bezahlt
47137,1182,2024-01-15,Electricity,810,269.61,Bezahlt
47138,1182,2024-02-15,Electricity,796,261.61,Bezahlt
47139,1182,2024-03-15,Electricity,605,200.14,Offen
47140,1182,2024-04-15,Electricity,527,199.83,Bezahlt
47141,1182,2024-05-15,Electricity,660,219.39,Bezahlt
47142,1182,2024-06-15,Electricity,462,174.12,Bezahlt
47143,1182,2024-07-15,Electricity,489,203.09,Bezahlt
47144,1182,2024-08-15,Electricity,459,184.37,Bezahlt
47145,1182,2024-09-15,Electricity,633,206.62,Bezahlt
47146,1182,2024-10-15,Electricity,578,201.72,Bezahlt
47147,1182,2024-11-15,Electricity,769,295.12,Bezahlt
